id,crop_id,market_id,date,min_price,max_price,modal_price,arrival_qty,source,created_at
pb06ddc7d-fbb9-4000-8000-a80de4b9-b14,c0000001-0032-4000-8000-000000000032,m0000001-0010-4000-8000-000000000010,2024-11-12,116.11,143.31,129.71,3709,AGMARKNET,2024-11-12 00:00:00
p73c8a001-3c45-4000-8000-1bde5ce0-3f6,c0000001-0031-4000-8000-000000000031,m0000001-0002-4000-8000-000000000002,2024-11-12,76.31,111.21,93.76,4728,AGMARKNET,2024-11-12 00:00:00
p9ea2913b-bbf4-4000-8000-50f0571a-d5e,c0000001-0006-4000-8000-000000000006,m0000001-0016-4000-8000-000000000016,2024-11-13,28.45,37.61,33.03,3859,AGMARKNET,2024-11-13 00:00:00
p106cf252-518d-4000-8000-86d68d42-78e,c0000001-0017-4000-8000-000000000017,m0000001-0011-4000-8000-000000000011,2024-11-13,103.17,129.01,116.09,372,AGMARKNET,2024-11-13 00:00:00
p4e3550ef-cb32-4000-8000-6918f4e8-bd5,c0000001-0020-4000-8000-000000000020,m0000001-0008-4000-8000-000000000008,2024-11-13,39.73,57.39,48.56,338,AGMARKNET,2024-11-13 00:00:00
p75b08253-1212-4000-8000-86a9bb5a-093,c0000001-0020-4000-8000-000000000020,m0000001-0023-4000-8000-000000000023,2024-11-13,67.43,87.11,77.27,3706,AGMARKNET,2024-11-13 00:00:00
p966657af-22d8-4000-8000-2c947957-46a,c0000001-0022-4000-8000-000000000022,m0000001-0022-4000-8000-000000000022,2024-11-13,45.28,62.46,53.87,4785,AGMARKNET,2024-11-13 00:00:00
p77c0fbda-c8e2-4000-8000-1521c890-449,c0000001-0023-4000-8000-000000000023,m0000001-0027-4000-8000-000000000027,2024-11-13,22.38,32.26,27.32,4752,AGMARKNET,2024-11-13 00:00:00
pe9e929d0-8719-4000-8000-32ac207e-c05,c0000001-0028-4000-8000-000000000028,m0000001-0018-4000-8000-000000000018,2024-11-13,45.21,64.09,54.65,748,AGMARKNET,2024-11-13 00:00:00
p2e7a9d40-0d38-4000-8000-ef791d1c-c36,c0000001-0029-4000-8000-000000000029,m0000001-0004-4000-8000-000000000004,2024-11-13,50.21,62.85,56.53,411,AGMARKNET,2024-11-13 00:00:00
pb20e7c2a-899c-4000-8000-d00a3c34-1fa,c0000001-0029-4000-8000-000000000029,m0000001-0021-4000-8000-000000000021,2024-11-13,44.93,65.99,55.46,4688,AGMARKNET,2024-11-13 00:00:00
p67465e96-d6b8-4000-8000-c866a341-c52,c0000001-0029-4000-8000-000000000029,m0000001-0026-4000-8000-000000000026,2024-11-13,25.04,34.62,29.83,2190,AGMARKNET,2024-11-13 00:00:00
pecfcedd7-aebd-4000-8000-6546a2c1-187,c0000001-0030-4000-8000-000000000030,m0000001-0017-4000-8000-000000000017,2024-11-13,49.99,62.87,56.43,4402,AGMARKNET,2024-11-13 00:00:00
pb2a4d976-8e3b-4000-8000-cd274c8c-900,c0000001-0005-4000-8000-000000000005,m0000001-0024-4000-8000-000000000024,2024-11-13,34.9,49.4,42.15,1668,AGMARKNET,2024-11-13 00:00:00
p16051674-5f6e-4000-8000-8e2bf4ea-0a2,c0000001-0015-4000-8000-000000000015,m0000001-0008-4000-8000-000000000008,2024-11-13,77.86,109.92,93.89,3961,AGMARKNET,2024-11-13 00:00:00
pe90c7703-bd10-4000-8000-7c2d78ad-f9c,c0000001-0031-4000-8000-000000000031,m0000001-0004-4000-8000-000000000004,2024-11-13,39.73,50.91,45.32,4946,AGMARKNET,2024-11-13 00:00:00
pb4378748-ec7d-4000-8000-cc294a11-c8e,c0000001-0031-4000-8000-000000000031,m0000001-0026-4000-8000-000000000026,2024-11-13,58.35,81.91,70.13,2516,AGMARKNET,2024-11-13 00:00:00
pace4a44f-3a89-4000-8000-229288cb-fc7,c0000001-0001-4000-8000-000000000001,m0000001-0022-4000-8000-000000000022,2024-11-14,56.51,76.65,66.58,863,AGMARKNET,2024-11-14 00:00:00
paf4cac2b-393b-4000-8000-044002b2-bdf,c0000001-0002-4000-8000-000000000002,m0000001-0015-4000-8000-000000000015,2024-11-14,45.83,62.69,54.26,1006,AGMARKNET,2024-11-14 00:00:00
p9c1bc155-426e-4000-8000-b412d5cb-2db,c0000001-0003-4000-8000-000000000003,m0000001-0024-4000-8000-000000000024,2024-11-14,29.47,38.87,34.17,4745,AGMARKNET,2024-11-14 00:00:00
p3d0e6447-af79-4000-8000-2240822f-a9d,c0000001-0006-4000-8000-000000000006,m0000001-0006-4000-8000-000000000006,2024-11-14,50.66,73.34,62.0,4059,AGMARKNET,2024-11-14 00:00:00
pf0c73919-7575-4000-8000-094ab3c3-abd,c0000001-0006-4000-8000-000000000006,m0000001-0028-4000-8000-000000000028,2024-11-14,65.08,80.46,72.77,4892,AGMARKNET,2024-11-14 00:00:00
p68793567-7ca0-4000-8000-81e1f01a-bf7,c0000001-0022-4000-8000-000000000022,m0000001-0023-4000-8000-000000000023,2024-11-14,32.83,42.67,37.75,4162,AGMARKNET,2024-11-14 00:00:00
p5c3c6b33-1f80-4000-8000-e60fa939-987,c0000001-0023-4000-8000-000000000023,m0000001-0015-4000-8000-000000000015,2024-11-14,45.96,64.32,55.14,3084,AGMARKNET,2024-11-14 00:00:00
p4c000f2d-523e-4000-8000-5583e08f-285,c0000001-0026-4000-8000-000000000026,m0000001-0022-4000-8000-000000000022,2024-11-14,49.78,62.02,55.9,1127,AGMARKNET,2024-11-14 00:00:00
p31eed8b8-9dcf-4000-8000-5d0a67b2-b81,c0000001-0028-4000-8000-000000000028,m0000001-0001-4000-8000-000000000001,2024-11-14,46.82,62.96,54.89,642,AGMARKNET,2024-11-14 00:00:00
p94753da5-2fbe-4000-8000-7c31fc19-4b7,c0000001-0028-4000-8000-000000000028,m0000001-0017-4000-8000-000000000017,2024-11-14,27.62,34.84,31.23,534,AGMARKNET,2024-11-14 00:00:00
p7cc4f893-0e7b-4000-8000-9a7aee90-203,c0000001-0029-4000-8000-000000000029,m0000001-0028-4000-8000-000000000028,2024-11-14,48.62,59.64,54.13,3681,AGMARKNET,2024-11-14 00:00:00
p824b4d0f-bdad-4000-8000-061dd8bc-6de,c0000001-0030-4000-8000-000000000030,m0000001-0008-4000-8000-000000000008,2024-11-14,64.05,85.77,74.91,484,AGMARKNET,2024-11-14 00:00:00
pcfcb26fd-28ac-4000-8000-3a2ffd70-50b,c0000001-0032-4000-8000-000000000032,m0000001-0014-4000-8000-000000000014,2024-11-14,78.82,98.76,88.79,4868,AGMARKNET,2024-11-14 00:00:00
pda19adca-9a4e-4000-8000-bb24cbc4-851,c0000001-0005-4000-8000-000000000005,m0000001-0016-4000-8000-000000000016,2024-11-14,49.29,62.17,55.73,1455,AGMARKNET,2024-11-14 00:00:00
p14b39a17-b27a-4000-8000-c9b244b2-115,c0000001-0015-4000-8000-000000000015,m0000001-0013-4000-8000-000000000013,2024-11-14,104.41,129.81,117.11,834,AGMARKNET,2024-11-14 00:00:00
p01f60579-47fe-4000-8000-69fbc452-fab,c0000001-0031-4000-8000-000000000031,m0000001-0007-4000-8000-000000000007,2024-11-14,40.26,58.72,49.49,3162,AGMARKNET,2024-11-14 00:00:00
p9a0743ec-c820-4000-8000-e49ab31b-0db,c0000001-0002-4000-8000-000000000002,m0000001-0003-4000-8000-000000000003,2024-11-15,56.58,71.56,64.07,2356,AGMARKNET,2024-11-15 00:00:00
p5e6611f2-a3af-4000-8000-d015b828-69b,c0000001-0002-4000-8000-000000000002,m0000001-0006-4000-8000-000000000006,2024-11-15,54.33,66.83,60.58,3041,AGMARKNET,2024-11-15 00:00:00
paaf7889e-a366-4000-8000-2685a124-875,c0000001-0003-4000-8000-000000000003,m0000001-0020-4000-8000-000000000020,2024-11-15,35.79,43.95,39.87,3496,AGMARKNET,2024-11-15 00:00:00
p246c3aa4-2c1f-4000-8000-59979c10-3cc,c0000001-0006-4000-8000-000000000006,m0000001-0016-4000-8000-000000000016,2024-11-15,25.37,36.15,30.76,4510,AGMARKNET,2024-11-15 00:00:00
p5e75f0d9-3cf5-4000-8000-337c0132-1a8,c0000001-0007-4000-8000-000000000007,m0000001-0012-4000-8000-000000000012,2024-11-15,20.02,27.28,23.65,976,AGMARKNET,2024-11-15 00:00:00
p83fb2286-5ead-4000-8000-71f8c300-fd6,c0000001-0008-4000-8000-000000000008,m0000001-0017-4000-8000-000000000017,2024-11-15,86.63,117.53,102.08,2259,AGMARKNET,2024-11-15 00:00:00
pb2e55720-9870-4000-8000-bb3d27e0-1be,c0000001-0009-4000-8000-000000000009,m0000001-0018-4000-8000-000000000018,2024-11-15,36.57,51.65,44.11,4726,AGMARKNET,2024-11-15 00:00:00
pea7db918-e4e7-4000-8000-73548d9e-46a,c0000001-0010-4000-8000-000000000010,m0000001-0012-4000-8000-000000000012,2024-11-15,36.83,47.85,42.34,3603,AGMARKNET,2024-11-15 00:00:00
p73009ac9-674f-4000-8000-02dd0010-515,c0000001-0016-4000-8000-000000000016,m0000001-0016-4000-8000-000000000016,2024-11-15,81.93,109.33,95.63,1061,AGMARKNET,2024-11-15 00:00:00
p90b4c5c8-deb8-4000-8000-e9dd2f33-4ea,c0000001-0020-4000-8000-000000000020,m0000001-0005-4000-8000-000000000005,2024-11-15,83.91,109.91,96.91,697,AGMARKNET,2024-11-15 00:00:00
pc0340915-2d23-4000-8000-ae4ff9f5-2f0,c0000001-0020-4000-8000-000000000020,m0000001-0010-4000-8000-000000000010,2024-11-15,58.78,88.16,73.47,1796,AGMARKNET,2024-11-15 00:00:00
p183be6e9-43a9-4000-8000-18490603-6e6,c0000001-0020-4000-8000-000000000020,m0000001-0026-4000-8000-000000000026,2024-11-15,64.81,84.69,74.75,1937,AGMARKNET,2024-11-15 00:00:00
pd543b5ec-bec9-4000-8000-dc49aad1-091,c0000001-0026-4000-8000-000000000026,m0000001-0012-4000-8000-000000000012,2024-11-15,40.03,49.03,44.53,873,AGMARKNET,2024-11-15 00:00:00
p42be4066-a368-4000-8000-60ef1351-d4a,c0000001-0027-4000-8000-000000000027,m0000001-0016-4000-8000-000000000016,2024-11-15,17.49,22.75,20.12,2179,AGMARKNET,2024-11-15 00:00:00
ped72a6d9-b7c3-4000-8000-fe4f40ca-52a,c0000001-0027-4000-8000-000000000027,m0000001-0018-4000-8000-000000000018,2024-11-15,34.09,46.19,40.14,1889,AGMARKNET,2024-11-15 00:00:00
pde0b05e3-b716-4000-8000-50be7261-51e,c0000001-0028-4000-8000-000000000028,m0000001-0012-4000-8000-000000000012,2024-11-15,30.71,39.83,35.27,1990,AGMARKNET,2024-11-15 00:00:00
pdc96ec5a-98ab-4000-8000-cef9cd91-ca2,c0000001-0030-4000-8000-000000000030,m0000001-0015-4000-8000-000000000015,2024-11-15,55.33,68.29,61.81,3722,AGMARKNET,2024-11-15 00:00:00
pe69183ba-a97e-4000-8000-fadebf7c-8a1,c0000001-0005-4000-8000-000000000005,m0000001-0006-4000-8000-000000000006,2024-11-15,28.34,41.78,35.06,2581,AGMARKNET,2024-11-15 00:00:00
p01752d74-c239-4000-8000-4808e52f-355,c0000001-0006-4000-8000-000000000006,m0000001-0024-4000-8000-000000000024,2024-11-16,58.77,73.59,66.18,1962,AGMARKNET,2024-11-16 00:00:00
pe6e0982c-9dcf-4000-8000-36d582a5-b78,c0000001-0006-4000-8000-000000000006,m0000001-0029-4000-8000-000000000029,2024-11-16,64.53,93.21,78.87,1011,AGMARKNET,2024-11-16 00:00:00
p94680d8f-3e5d-4000-8000-c6f784ca-639,c0000001-0016-4000-8000-000000000016,m0000001-0022-4000-8000-000000000022,2024-11-16,61.68,85.96,73.82,2231,AGMARKNET,2024-11-16 00:00:00
p8d0a13e9-8565-4000-8000-9ac2e899-710,c0000001-0017-4000-8000-000000000017,m0000001-0003-4000-8000-000000000003,2024-11-16,142.7,194.6,168.65,4779,AGMARKNET,2024-11-16 00:00:00
p949438a4-9c20-4000-8000-dd0306ec-512,c0000001-0020-4000-8000-000000000020,m0000001-0013-4000-8000-000000000013,2024-11-16,59.11,82.59,70.85,1748,AGMARKNET,2024-11-16 00:00:00
p49ce6214-190e-4000-8000-e9f67f5a-52a,c0000001-0020-4000-8000-000000000020,m0000001-0025-4000-8000-000000000025,2024-11-16,55.02,72.72,63.87,4671,AGMARKNET,2024-11-16 00:00:00
pc932cb2d-4333-4000-8000-12bfb616-15d,c0000001-0021-4000-8000-000000000021,m0000001-0029-4000-8000-000000000029,2024-11-16,38.29,56.29,47.29,4509,AGMARKNET,2024-11-16 00:00:00
pfcadf26f-b5c0-4000-8000-67b97b87-1f8,c0000001-0026-4000-8000-000000000026,m0000001-0021-4000-8000-000000000021,2024-11-16,18.15,25.83,21.99,939,AGMARKNET,2024-11-16 00:00:00
p32e84d20-29fd-4000-8000-cc2c83ec-679,c0000001-0027-4000-8000-000000000027,m0000001-0028-4000-8000-000000000028,2024-11-16,39.12,53.16,46.14,768,AGMARKNET,2024-11-16 00:00:00
pf8d925ad-c9fd-4000-8000-03e7f1aa-57d,c0000001-0028-4000-8000-000000000028,m0000001-0004-4000-8000-000000000004,2024-11-16,35.24,44.22,39.73,2393,AGMARKNET,2024-11-16 00:00:00
p1366cfd2-528c-4000-8000-da431f55-5e2,c0000001-0032-4000-8000-000000000032,m0000001-0006-4000-8000-000000000006,2024-11-16,69.85,100.49,85.17,3231,AGMARKNET,2024-11-16 00:00:00
p6d48d8c4-6e9e-4000-8000-03d87a0f-616,c0000001-0015-4000-8000-000000000015,m0000001-0007-4000-8000-000000000007,2024-11-16,54.22,67.72,60.97,4887,AGMARKNET,2024-11-16 00:00:00
p4a89f413-bfcf-4000-8000-c8453c5b-955,c0000001-0031-4000-8000-000000000031,m0000001-0015-4000-8000-000000000015,2024-11-16,66.76,99.64,83.2,2910,AGMARKNET,2024-11-16 00:00:00
peddfcf6a-fe57-4000-8000-d987dfd9-598,c0000001-0034-4000-8000-000000000034,m0000001-0024-4000-8000-000000000024,2024-11-16,31.83,40.91,36.37,3418,AGMARKNET,2024-11-16 00:00:00
p6c6fa7bb-e137-4000-8000-a6a975b3-3e3,c0000001-0001-4000-8000-000000000001,m0000001-0002-4000-8000-000000000002,2024-11-17,22.21,32.91,27.56,331,AGMARKNET,2024-11-17 00:00:00
p979a9c80-775a-4000-8000-669a890f-90e,c0000001-0003-4000-8000-000000000003,m0000001-0006-4000-8000-000000000006,2024-11-17,24.51,31.65,28.08,4385,AGMARKNET,2024-11-17 00:00:00
p24cdd589-49b2-4000-8000-2546f504-fe7,c0000001-0003-4000-8000-000000000003,m0000001-0009-4000-8000-000000000009,2024-11-17,19.51,28.45,23.98,2410,AGMARKNET,2024-11-17 00:00:00
pa86be2bc-73cf-4000-8000-f173a2d0-6b1,c0000001-0003-4000-8000-000000000003,m0000001-0023-4000-8000-000000000023,2024-11-17,38.99,57.85,48.42,1412,AGMARKNET,2024-11-17 00:00:00
pb4006853-b432-4000-8000-b26c52b2-a38,c0000001-0007-4000-8000-000000000007,m0000001-0013-4000-8000-000000000013,2024-11-17,25.42,32.32,28.87,1317,AGMARKNET,2024-11-17 00:00:00
paf493a1e-46da-4000-8000-25e71664-e22,c0000001-0007-4000-8000-000000000007,m0000001-0028-4000-8000-000000000028,2024-11-17,27.61,40.83,34.22,2778,AGMARKNET,2024-11-17 00:00:00
p674015af-a25a-4000-8000-b6416cfd-d7f,c0000001-0008-4000-8000-000000000008,m0000001-0013-4000-8000-000000000013,2024-11-17,48.59,63.01,55.8,2254,AGMARKNET,2024-11-17 00:00:00
pfa98d5d4-d5bc-4000-8000-726bd9cf-359,c0000001-0008-4000-8000-000000000008,m0000001-0015-4000-8000-000000000015,2024-11-17,96.54,119.3,107.92,1230,AGMARKNET,2024-11-17 00:00:00
pd831d55d-20cf-4000-8000-d28b993e-062,c0000001-0016-4000-8000-000000000016,m0000001-0028-4000-8000-000000000028,2024-11-17,66.63,84.75,75.69,1671,AGMARKNET,2024-11-17 00:00:00
p6271e4f4-3cb6-4000-8000-ac630ef8-b45,c0000001-0022-4000-8000-000000000022,m0000001-0014-4000-8000-000000000014,2024-11-17,27.91,35.13,31.52,3286,AGMARKNET,2024-11-17 00:00:00
p338f3354-7632-4000-8000-12be5757-3aa,c0000001-0022-4000-8000-000000000022,m0000001-0022-4000-8000-000000000022,2024-11-17,57.05,76.45,66.75,3989,AGMARKNET,2024-11-17 00:00:00
p7f3f2134-363d-4000-8000-1b5481be-ef3,c0000001-0026-4000-8000-000000000026,m0000001-0011-4000-8000-000000000011,2024-11-17,23.34,29.92,26.63,3997,AGMARKNET,2024-11-17 00:00:00
p0c378da1-45e9-4000-8000-e40df351-5d9,c0000001-0032-4000-8000-000000000032,m0000001-0025-4000-8000-000000000025,2024-11-17,78.2,116.9,97.55,1354,AGMARKNET,2024-11-17 00:00:00
p952ba13b-ff22-4000-8000-df54d529-b05,c0000001-0005-4000-8000-000000000005,m0000001-0001-4000-8000-000000000001,2024-11-17,48.03,60.91,54.47,799,AGMARKNET,2024-11-17 00:00:00
p5c43a926-c57c-4000-8000-223b7420-ff0,c0000001-0005-4000-8000-000000000005,m0000001-0007-4000-8000-000000000007,2024-11-17,66.3,86.62,76.46,1289,AGMARKNET,2024-11-17 00:00:00
p02882072-8c46-4000-8000-3bf7f02a-249,c0000001-0005-4000-8000-000000000005,m0000001-0029-4000-8000-000000000029,2024-11-17,34.48,48.9,41.69,4808,AGMARKNET,2024-11-17 00:00:00
p470a9f32-3d0e-4000-8000-0a2410b5-185,c0000001-0034-4000-8000-000000000034,m0000001-0021-4000-8000-000000000021,2024-11-17,59.16,78.72,68.94,4450,AGMARKNET,2024-11-17 00:00:00
pe219a0c2-583e-4000-8000-eb03eb8f-9c2,c0000001-0001-4000-8000-000000000001,m0000001-0014-4000-8000-000000000014,2024-11-18,55.6,70.4,63.0,3110,AGMARKNET,2024-11-18 00:00:00
p670c6989-f411-4000-8000-46a310e6-61c,c0000001-0003-4000-8000-000000000003,m0000001-0030-4000-8000-000000000030,2024-11-18,26.28,34.48,30.38,4253,AGMARKNET,2024-11-18 00:00:00
pce3787fb-e6b0-4000-8000-989c64cf-142,c0000001-0016-4000-8000-000000000016,m0000001-0029-4000-8000-000000000029,2024-11-18,96.71,143.11,119.91,3811,AGMARKNET,2024-11-18 00:00:00
p7d384591-25f6-4000-8000-b88d4e89-0b3,c0000001-0020-4000-8000-000000000020,m0000001-0008-4000-8000-000000000008,2024-11-18,35.53,51.17,43.35,1533,AGMARKNET,2024-11-18 00:00:00
p4053e78a-5a62-4000-8000-e631fa88-71c,c0000001-0023-4000-8000-000000000023,m0000001-0011-4000-8000-000000000011,2024-11-18,40.81,54.93,47.87,796,AGMARKNET,2024-11-18 00:00:00
p2be0172b-b53e-4000-8000-a80c4455-361,c0000001-0027-4000-8000-000000000027,m0000001-0017-4000-8000-000000000017,2024-11-18,15.87,19.45,17.66,1197,AGMARKNET,2024-11-18 00:00:00
p8214e606-17b1-4000-8000-0571a5ae-127,c0000001-0027-4000-8000-000000000027,m0000001-0027-4000-8000-000000000027,2024-11-18,35.38,49.84,42.61,2095,AGMARKNET,2024-11-18 00:00:00
p017fc909-c9d2-4000-8000-529c6fbd-89b,c0000001-0029-4000-8000-000000000029,m0000001-0022-4000-8000-000000000022,2024-11-18,27.53,34.73,31.13,2954,AGMARKNET,2024-11-18 00:00:00
p8f0299b2-3529-4000-8000-38547801-2e4,c0000001-0001-4000-8000-000000000001,m0000001-0002-4000-8000-000000000002,2024-11-19,40.3,49.62,44.96,409,AGMARKNET,2024-11-19 00:00:00
p0f9487e2-0841-4000-8000-71409511-957,c0000001-0001-4000-8000-000000000001,m0000001-0019-4000-8000-000000000019,2024-11-19,24.47,34.27,29.37,2980,AGMARKNET,2024-11-19 00:00:00
pdef3a0c0-af7f-4000-8000-80b2e88c-9d0,c0000001-0001-4000-8000-000000000001,m0000001-0021-4000-8000-000000000021,2024-11-19,42.16,59.2,50.68,3859,AGMARKNET,2024-11-19 00:00:00
pc6356444-3490-4000-8000-c9090be0-69a,c0000001-0006-4000-8000-000000000006,m0000001-0012-4000-8000-000000000012,2024-11-19,61.56,92.16,76.86,2586,AGMARKNET,2024-11-19 00:00:00
pe4bb6429-008b-4000-8000-89e28598-5b8,c0000001-0020-4000-8000-000000000020,m0000001-0008-4000-8000-000000000008,2024-11-19,42.51,61.25,51.88,2845,AGMARKNET,2024-11-19 00:00:00
pbfa052aa-2905-4000-8000-57c0728e-610,c0000001-0020-4000-8000-000000000020,m0000001-0015-4000-8000-000000000015,2024-11-19,33.66,48.44,41.05,2862,AGMARKNET,2024-11-19 00:00:00
p42ba8c0a-6101-4000-8000-4b58ebbf-f23,c0000001-0022-4000-8000-000000000022,m0000001-0011-4000-8000-000000000011,2024-11-19,43.89,62.71,53.3,1279,AGMARKNET,2024-11-19 00:00:00
p18b95f3e-d75d-4000-8000-a9ce3214-24c,c0000001-0022-4000-8000-000000000022,m0000001-0011-4000-8000-000000000011,2024-11-19,55.56,76.08,65.82,3058,AGMARKNET,2024-11-19 00:00:00
pff2185a9-ddc9-4000-8000-ca3537f4-76e,c0000001-0022-4000-8000-000000000022,m0000001-0025-4000-8000-000000000025,2024-11-19,28.83,38.71,33.77,870,AGMARKNET,2024-11-19 00:00:00
pfeef3a24-da4a-4000-8000-f7e05208-d38,c0000001-0026-4000-8000-000000000026,m0000001-0016-4000-8000-000000000016,2024-11-19,44.26,55.56,49.91,3804,AGMARKNET,2024-11-19 00:00:00
p1beb0a43-af17-4000-8000-db2e8f79-69b,c0000001-0029-4000-8000-000000000029,m0000001-0001-4000-8000-000000000001,2024-11-19,34.95,50.91,42.93,4256,AGMARKNET,2024-11-19 00:00:00
pcb40bf22-f51b-4000-8000-a7b0b7f8-6a6,c0000001-0029-4000-8000-000000000029,m0000001-0019-4000-8000-000000000019,2024-11-19,30.53,43.29,36.91,1181,AGMARKNET,2024-11-19 00:00:00
pe07b19c0-fb8c-4000-8000-5a13eedc-c1a,c0000001-0030-4000-8000-000000000030,m0000001-0030-4000-8000-000000000030,2024-11-19,46.97,57.53,52.25,2776,AGMARKNET,2024-11-19 00:00:00
p6684ff36-c9eb-4000-8000-88846cb7-2ec,c0000001-0015-4000-8000-000000000015,m0000001-0013-4000-8000-000000000013,2024-11-19,67.47,83.09,75.28,3091,AGMARKNET,2024-11-19 00:00:00
p0a123ca3-1630-4000-8000-9a462246-877,c0000001-0034-4000-8000-000000000034,m0000001-0002-4000-8000-000000000002,2024-11-19,38.75,55.03,46.89,1085,AGMARKNET,2024-11-19 00:00:00
pcfc539a2-4b63-4000-8000-a703d4d7-53d,c0000001-0002-4000-8000-000000000002,m0000001-0025-4000-8000-000000000025,2024-11-20,67.86,93.7,80.78,3367,AGMARKNET,2024-11-20 00:00:00
p7db3ee6b-8133-4000-8000-5107fff1-8e3,c0000001-0006-4000-8000-000000000006,m0000001-0013-4000-8000-000000000013,2024-11-20,62.97,82.73,72.85,334,AGMARKNET,2024-11-20 00:00:00
p85c609ed-f11d-4000-8000-cc53c323-120,c0000001-0008-4000-8000-000000000008,m0000001-0025-4000-8000-000000000025,2024-11-20,64.58,88.76,76.67,4103,AGMARKNET,2024-11-20 00:00:00
p40ebe62d-f7c5-4000-8000-36254ed1-808,c0000001-0016-4000-8000-000000000016,m0000001-0012-4000-8000-000000000012,2024-11-20,55.91,81.27,68.59,2478,AGMARKNET,2024-11-20 00:00:00
pe4a6a827-64e5-4000-8000-e429d49a-e31,c0000001-0017-4000-8000-000000000017,m0000001-0018-4000-8000-000000000018,2024-11-20,114.88,145.56,130.22,2826,AGMARKNET,2024-11-20 00:00:00
p18856a2b-6fe5-4000-8000-4612ff7a-416,c0000001-0017-4000-8000-000000000017,m0000001-0019-4000-8000-000000000019,2024-11-20,138.28,200.02,169.15,3467,AGMARKNET,2024-11-20 00:00:00
p7ed46896-4a55-4000-8000-6c9c24d3-5c3,c0000001-0017-4000-8000-000000000017,m0000001-0026-4000-8000-000000000026,2024-11-20,132.67,180.37,156.52,3993,AGMARKNET,2024-11-20 00:00:00
p7490ab80-a4e0-4000-8000-a3efd517-62c,c0000001-0020-4000-8000-000000000020,m0000001-0006-4000-8000-000000000006,2024-11-20,73.98,91.56,82.77,1609,AGMARKNET,2024-11-20 00:00:00
p010ae12f-5c02-4000-8000-c47ebb88-1a8,c0000001-0020-4000-8000-000000000020,m0000001-0014-4000-8000-000000000014,2024-11-20,60.48,74.3,67.39,1381,AGMARKNET,2024-11-20 00:00:00
p6432217e-46df-4000-8000-5b23fc95-dfd,c0000001-0020-4000-8000-000000000020,m0000001-0018-4000-8000-000000000018,2024-11-20,47.13,64.05,55.59,3895,AGMARKNET,2024-11-20 00:00:00
pcf095ee3-efe7-4000-8000-70562618-187,c0000001-0022-4000-8000-000000000022,m0000001-0004-4000-8000-000000000004,2024-11-20,50.03,67.21,58.62,2251,AGMARKNET,2024-11-20 00:00:00
p6db8fb15-55e4-4000-8000-210d627a-6de,c0000001-0022-4000-8000-000000000022,m0000001-0006-4000-8000-000000000006,2024-11-20,59.6,86.44,73.02,1500,AGMARKNET,2024-11-20 00:00:00
p3f4cefeb-9a3e-4000-8000-05748e43-157,c0000001-0023-4000-8000-000000000023,m0000001-0003-4000-8000-000000000003,2024-11-20,58.08,73.74,65.91,503,AGMARKNET,2024-11-20 00:00:00
p22c7a984-eacd-4000-8000-d6a9d3b2-1b6,c0000001-0023-4000-8000-000000000023,m0000001-0015-4000-8000-000000000015,2024-11-20,42.48,53.26,47.87,2016,AGMARKNET,2024-11-20 00:00:00
pe7d85745-187b-4000-8000-a5ca2ccf-fd9,c0000001-0026-4000-8000-000000000026,m0000001-0019-4000-8000-000000000019,2024-11-20,51.65,67.65,59.65,2004,AGMARKNET,2024-11-20 00:00:00
pd9aed501-6391-4000-8000-15b6da2c-2f2,c0000001-0026-4000-8000-000000000026,m0000001-0022-4000-8000-000000000022,2024-11-20,34.31,43.49,38.9,3163,AGMARKNET,2024-11-20 00:00:00
p0cd5435f-7904-4000-8000-dbffd13a-a2b,c0000001-0027-4000-8000-000000000027,m0000001-0021-4000-8000-000000000021,2024-11-20,15.83,20.11,17.97,1212,AGMARKNET,2024-11-20 00:00:00
p7dfb7ccf-d1f6-4000-8000-187639a0-310,c0000001-0027-4000-8000-000000000027,m0000001-0024-4000-8000-000000000024,2024-11-20,23.98,29.58,26.78,949,AGMARKNET,2024-11-20 00:00:00
pbd52ce24-31fb-4000-8000-9dae1e69-9fe,c0000001-0031-4000-8000-000000000031,m0000001-0029-4000-8000-000000000029,2024-11-20,36.45,48.69,42.57,2648,AGMARKNET,2024-11-20 00:00:00
pea1d5867-56e4-4000-8000-08f09197-9dd,c0000001-0002-4000-8000-000000000002,m0000001-0028-4000-8000-000000000028,2024-11-21,26.58,35.36,30.97,2802,AGMARKNET,2024-11-21 00:00:00
p78534ed7-c61d-4000-8000-de88e0d3-31d,c0000001-0006-4000-8000-000000000006,m0000001-0004-4000-8000-000000000004,2024-11-21,40.83,57.59,49.21,1838,AGMARKNET,2024-11-21 00:00:00
p68e82598-1361-4000-8000-f87b1055-78c,c0000001-0008-4000-8000-000000000008,m0000001-0018-4000-8000-000000000018,2024-11-21,44.79,59.97,52.38,1971,AGMARKNET,2024-11-21 00:00:00
p8bd9edc5-7e06-4000-8000-b9f71776-2da,c0000001-0008-4000-8000-000000000008,m0000001-0018-4000-8000-000000000018,2024-11-21,96.39,126.77,111.58,3356,AGMARKNET,2024-11-21 00:00:00
p9234adb1-b0a4-4000-8000-dd87cf13-517,c0000001-0009-4000-8000-000000000009,m0000001-0008-4000-8000-000000000008,2024-11-21,26.06,33.26,29.66,3505,AGMARKNET,2024-11-21 00:00:00
